624533700,1837166783
624533700,1707654064
1878559355,257865087
3788555216,3788555232
3788555216,7078500015
1850661183,1850661160
295527095,295525482
1711207592,1850661175
1711207592,4078148516
27305357,20820565
122417524,122527369
317626619,74821740
1957285395,361449172
2418090849,2418090855
2418090849,2419089458
38441148,1362396981
38441148,27279401
275966979,672646088
275966979,298066043
2243337026,414529934
360957393,1846225956
1623240479,29414038
37976436,1614923032
37976436,268644978
1390091928,359152243
1390091928,123668584
1799706887,13890125
1799706887,1799706845
2896380405,2896380406
361454325,361451218
6767838705,6767838704
6767838705,6767838706
353018174,446303437
353018174,1102600744
1723480308,29468673
268541557,268169333
268541557,377551857
282786670,282786799
282786670,1376691457
122542685,3834495194
122922022,122441204
681283306,122482735
681283306,681283320
1623240878,122526352
1623240878,254134388
71987159,268648982
71987159,2351053517
573261541,298568685
122612941,1878559375
122493382,122493385
122493382,303169351
122493382,303169246
122869567,1877394477
458438236,1099758959
289257826,289254644
289257826,663544750
122477859,122477857
122477859,311669128
128196702,1955318098
128196702,1711678901
122494664,122494665
122494664,122385661
122502159,123032887
653721,1613525130
529374709,1107174839
452590228,1922406194
452590228,270008253
1776240806,1776240814
123714341,5146392587
123714341,311655972
1923406980,384426456
1923406980,122461211
414550178,414550238
414550178,414550180
277328611,277328607
122475049,663113052
122475049,253804712
268539762,268539785
268539762,69004190
1842282687,122385884
6065980943,484076705
6065980943,6065980942
1728594405,1728594450
394930432,1834922443
4010097012,61940547
4010097012,15857080
416793820,416793821
6767838704,4009368447
6767838704,6767838705
6767838704,1715354686
306287576,1834830741
299073876,289256283
25679036,1833950931
25679036,414507492
3835224574,122395111
457700193,122433470
457700193,1340580299
2428265587,122435386
2428265587,2428265586
1717089900,1282385413
318269258,318024379
318269258,122468955
1341977593,1341977585
1833922526,1833922511
297588680,297588650
297588680,59834048
297588680,4356548861
5221173374,26785982
4075548446,4075548445
4075548446,123065291
370696993,595750120
370696993,59832561
1715317857,1715317812
26740011,912749150
26740011,20930302
2319131447,2319131446
269571563,305535456
14920985,26187122
14920985,2428339020
6868355261,295202035
6868355261,911820304
29414040,10565341
352873713,268541578
352873713,352873723
315990543,1717089902
4034811925,1723480109
36220500,317626554
36220500,74376923
20857688,123485999
20857688,26428271
2297586220,2297586221
122497912,401422212
4556371830,299073876
4556371830,1584057280
1718804595,1718804582
938898690,178489644
256827192,122600976
122586756,4035146357
122586756,1711757438
272460322,272460343
272460322,122483289
1832529023,6568095539
1832529023,1832529002
1837162472,1837163387
59830599,2351758730
318024379,318023176
338934121,912112437
122539817,658960082
1621321879,14956244
1584195651,292899440
272065179,364042935
361449172,306526678
361449607,1658559044
361449607,1957285390
738200854,122439133
738200854,738200567
26497255,1111521805
324038939,1204008626
324038939,122448637
250244983,250244831
1614923663,29416313
790300427,790300580
416793824,247153056
122600645,1837175181
122600645,7057464018
330371170,258485263
353510973,353512048
552459736,934126848
552459736,32581284
377547510,377551761
303604103,303602719
64425926,1714317831
1691813917,1691813928
1833977260,394930432
1833977260,4036607106
321151634,1834885358
21703085,29570294
21703085,122431004
26650122,1530583723
7059857400,592617106
122504821,122504819
254134349,1733931214
254134349,342499711
123323502,311432633
258020058,1846272207
258020058,1836020575
781124192,781124265
781124192,805661942
2351053223,2351053274
122477861,311669128
122477861,311429773
1614922697,1614922698
67543834,1424705597
67543834,1424705548
864365918,418032185
864365918,21748287
301671287,4548681912
301671287,308170785
123717367,913940294
297838809,297838649
297838809,297838789
361523726,20854044
29414856,34103738
29414856,384375162
317627710,317627714
317627710,317622425
539715526,268162312
384427553,122461149
1832134851,1721337241
268538366,268538441
268538366,1384361776
1109831795,1110036372
72602899,19365035
457700189,457700193
200181213,660937730
200181213,298044479
1707652190,1707621405
1948568332,1894993186
1948568332,1948568331
310501864,122405976
310501864,310501863
2351790417,3056293658
330374115,122583406
330374115,682994566
4548681917,308170783
4548681917,308171542
401422531,681307240
401422531,122417490
257416763,1850685442
257416763,2297586221
1316700718,1316700787
1316700718,1559867755
29322371,29322375
29322371,1687115183
303604420,303605154
303604420,303604334
1837202710,1613487058
303124760,298568672
303124760,573262447
446297120,1110075180
446297120,323067284
298219871,298220588
1530583652,253226466
1614923276,2354150984
1614923276,353526193
3838998363,3838998361
2388135751,2388135750
2388135751,1334137307
1614922997,1614922952
1614922997,250634048
1366385955,95306809
1366385955,1366385941
344373502,123598573
682709224,330371138
2358070509,1963997424
306526651,4052011395
306526651,306526659
273487585,293918240
789103492,789103020
789103492,122478448
1969136948,1613371722
122406187,1893482891
122406187,1948586456
122406187,122396629
38724023,277328438
38724023,214306675
681243042,1709543320
681243042,253879578
166914602,122520856
2354150978,857651200
1839496342,1412505804
1839496342,2198701608
13890126,1686591009
4050067037,364042265
4050067037,4050067078
122459574,1842282959
122459574,122442701
1846243622,256816823
32277648,1834892472
32277648,32277653
310938610,1107250381
1107174879,310502081
1107174879,1107174829
295525487,1923296729
295525487,295525463
253648871,36855747
330371214,330371176
1884935753,1530583702
64409009,319643470
64409009,122540259
529118601,254027027
1837166757,34670899
1837166757,5779994637
1530583594,283382764
268902008,2523376885
268902008,268902212
408616004,1614923808
408616004,408616031
1716421947,63965242
1716421947,1716421930
1717039080,272444770
1717039080,1717039083
305706186,305710275
305706186,1733962057
1715354776,1715354784
304903876,304903881
122927675,1376886006
2351743387,122506615
2351743387,349220787
317623413,74435641
1884819998,298585779
1884819998,298585645
308700047,308701148
308700047,308700739
1850685425,1850752885
321905852,663544760
1714295861,1714295845
1714295861,298219575
361035840,361035844
361035840,1737797353
370423582,370423530
122432086,2354195323
59833314,122455851
1377536883,1686591007
1377536883,279669988
361523299,1376737820
1362396981,27279392
295204143,90577276
3840632657,3840632658
3840632657,1715317891
295525295,295525365
1614922996,269459476
258458867,1737797353
303465191,303465244
122820955,122514735
271329448,29881588
853102656,1931511067
853102656,36550437
258427951,1737776446
122532804,122475510
122532804,122514482
1623240430,497457456
298154411,298153906
122397114,122397102
20189447,24960504
20189447,20189446
6099588145,6099588144
6099588145,1623240583
2457192077,2457192081
2457192077,269061277
21150906,353033065
25061841,25061852
76460270,1623240479
122477603,3485085355
461156760,2957941425
461156760,461493593
348127045,1614922693
858012905,1733932593
858012905,858012928
198191486,122734224
198191486,864365918
122419484,122419488
270019350,270019153
270019350,270019351
6665299319,6665299321
6665299319,95381424
323990487,323990489
1775682962,1840723952
298153977,298153906
317643002,910997296
317643002,317643104
646113038,1918871403
1713348543,1713348545
282785812,7078792028
282785812,282786670
298062625,297588574
268902455,268902552
268902455,1377310287
4040825132,364059953
4040825132,1382111244
122460583,738201136
122460583,738201140
122501352,1715318063
122501352,1715318068
122522162,123409965
122522162,1834718127
279072574,269596961
62876444,660937730
62876444,198484020
1717101444,1717101462
1717101444,122498544
364861271,1621321301
364861271,1621321203
3542584441,283018965
1620475494,307151248
122706380,6792601600
122706380,663563868
683090623,783524040
360956554,14840398
1884813472,1830142843
414550182,414550183
1779418017,1779417933
6767838708,6767838707
6767838708,1715391625
1282385410,1923296740
1837921526,1847127600
1710237966,3485085364
1710237966,122502380
667885,324038939
667885,667881
306288326,306288469
306288326,306268304
298044197,298044235
663353073,34103731
663353073,1839471509
254134388,268900414
298147057,298145972
298147057,298146406
4055678333,338942399
304695564,304695948
304695564,304695578
362409104,361457039
362409104,1957285381
3958751664,268540732
6767838711,6767838704
1838420912,682994580
1838420912,7103831436
1680029375,1737776446
1717078765,1717078771
2354195323,1613487145
339058427,339058429
1711209030,1711209727
1376691469,322390650
1376691469,34094723
26208933,281622409
25061820,1711208382
730822603,122603821
295527347,295527143
322390219,122432605
361035844,1382740908
307148507,303754229
653844,773769702
653844,4319807172
566135632,775272714
783609044,401419721
783609044,1376887206
1224095017,1224094939
1833977255,1833977257
61729742,61729752
322899203,1102604203
311433354,5146392587
311433354,311655972
418364886,122394347
418364886,317639226
361523787,361523813
361523787,361529096
1833401709,3958807834
1833401709,4019949428
122526663,1778218497
1233732679,1686584226
1233732679,26428272
306288111,306288055
306288111,306268371
1837168969,1837174008
4045859587,4045859585
562826776,562826760
562826776,1918565499
298045489,298045499
1950918246,256819422
4036607106,4036607107
4821453807,95389713
4821453807,6059982076
1614922693,1614922690
122615998,4084030524
95356655,95207267
95356655,1366385940
26795155,36747161
26795155,853061423
298197420,298196989
1728594408,1728601304
59833341,271274096
4036607111,4036607114
934126848,1687098985
1613324259,277327792
1613324259,277327619
279672878,632117066
1712633143,257003073
1712633143,1884935696
1377310288,1098915021
1377310288,269610012
298179388,564886891
298179388,1831183621
6099588144,6099588145
122494665,122494664
122494665,1919776195
122526426,2486107947
306267886,23964236
289201952,289201957
3788555202,3788555190
29413848,29413686
4419325706,1717023964
4419325706,4419325704
1782812759,1792481533
1782812759,1782812723
1932462203,317697348
1840723877,1840723960
1840723877,1840723874
122393324,122550911
122433309,1877394477
122433309,1877394494
310501894,1107174862
310501894,310501932
1779417996,1955318198
122553913,2885521261
122553913,122553908
6876965525,21384125
1883390015,1872070305
122516591,1728594486
122516591,297973510
323947672,323948148
305534674,35361224
305534674,269578688
364862328,364862347
1967655164,1614922653
1846279559,4531241488
1846279559,1846279557
122473975,310925486
540995262,613372853
540995262,1614922638
122975869,7059857400
409340509,1834913610
122482699,269061263
303155623,1584997962
303155623,1584997997
1613324268,277327836
1613324268,277328070
583031852,298587048
1723480075,1631400190
1723480075,7097322517
1613525091,1623240110
1613525091,1613525119
612113451,62876640
612113451,6949720971
122543063,303465191
122543063,122773475
730766032,321151634
1951891885,1834913609
1613371586,2489774788
1836020605,1836020577
4078148523,1832493118
4078148523,4078148525
253648793,663113087
253648793,253648871
3840403237,295525502
1103490134,1621321283
1103490134,1621321329
3123939257,36747162
257865243,1878559355
257865243,2235787048
4028848714,303185167
4028848714,2924083521
1950918213,26666210
1950918213,1950918202
270019522,1031001813
1920619864,1782812723
1920619864,1948202795
1714317706,64425864
1714317706,1341766484
370423530,631892092
370423530,370423582
1832802878,365305630
1832802878,1832802877
370197605,35361246
256797053,1834892425
256797053,1834892460
21490199,912022177
21490199,20954460
1691679513,646113038
268162312,268162313
26390305,29885564
1954449366,1620475494
1834824027,256816819
1836020586,361132599
1154262611,33142294
1349626040,5555463642
272460343,272459499
15390966,402222167
1717202157,653681
1717202157,3874578101
304822600,304822559
1717101547,1716495204
1719553952,1719553978
384349104,790301033
122467308,122379572
122467308,283016055
253879618,789103590
1614655076,1613580483
3788555195,3788555202
3788555195,624611220
2316599192,2316599162
303602719,681307247
303602719,122497053
1614655230,15857080
5375907290,1363196106
5375907290,297523835
331381241,95380949
304904194,1614922737
304904194,38560128
3010199900,1530583890
1799706845,13890125
3832480116,887580918
3832480116,2548237470
4548681913,308170781
4548681913,308170866
364042453,122393324
367134113,1132165014
1713354715,122470182
1713354715,1713354719
361463014,273607575
361463014,166914537
1621320325,358206334
1621320325,358208250
17040712,1782812735
1838341244,122514217
1838341244,1715354776
4382581452,301479453
1834892460,32277665
1623239853,529118631
29546923,79571189
2297585961,2297585959
2297585961,20972458
913505464,122440121
913505464,364055735
1475071349,122463407
344373478,344373502
344373478,123598573
122447261,25266704
1621321769,15388375
1621321769,1621321763
253119660,1099759012
122616927,4057085164
4969187379,303190430
4969187379,1723480122
1918565499,1918565493
7078792028,304817726
7078792028,304817018
20955626,253011611
1846225942,1846225952
1846225942,1599261585
912112437,1884813438
912112437,338934646
20955673,292898698
20955673,292899231
563316530,1918565501
563316530,417984483
1955318175,122448794
1955318175,317767163
597551837,1839684603
1850658454,1832757532
663563835,3834495194
663563835,122542685
1842282705,1842282774
1842282705,1842282704
305424296,305422443
1842282618,1842282622
1842282618,122514482
1840728243,624626549
4821453811,6059982078
1835782989,1775556991
122512397,305079621
1233732321,81952272
330371335,1390091757
268539956,268539960
1623240148,1623240151
323958022,1109676638
122432605,322390211
1799706890,1799706878
343205932,1204287343
343205932,268170539
1376691471,271265322
2358091642,269390046
2358091642,2358091638
786384503,1923406977
1846279545,1846255004
25266704,310928264
25266704,25266710
26665986,1823533892
26665986,1823533867
321557004,1715406006
122396325,122396300
122396325,253648763
122396325,663113087
1834875806,1834875807
318022510,318024364
167930172,6354846118
268902793,529158461
268902793,268902785
367133577,367133423
367133440,14806184
1957285397,122467736
1894451045,1894451027
1894451045,1894451056
1715317812,1715317857
1715317812,1715318022
1579623297,806494481
304820723,304821246
361157852,1832757517
3788555232,1721401337
401419772,33088872
122522034,122417524
122522034,2064096433
7008215818,122475288
7008215818,122475264
3736238744,414535260
253711780,253804716
253711780,663113052
4353196405,1613525119
122618557,730822595
371965259,14918242
371965259,371966350
122445170,4230649247
122445170,122511391
122445170,5219598428
1948568331,1948568332
1948568331,122420648
122423849,353526999
122423849,353527208
306526677,306526756
122464999,122471015
122464999,1361122135
3480273622,613184001
1362371964,1362370580
1362371964,1338465337
484076705,269283407
1707621333,1707621145
295525662,287712836
111656005,779230039
1834962277,1834962367
1834962277,1834962231
6792601594,6792601600
122473150,1834919525
122473150,1906067922
418032185,1613371586
418032185,61940791
1530583676,1530583759
2433878713,122474484
15717259,268539956
4284525412,1954449359
4284525412,303754040
4008269729,667299346
363477990,807592268
363477990,363477390
4821453810,4821453811
4821453810,95306874
2351758705,269390046
2351758705,82481755
2273194049,1837168969
361523778,361530537
361523778,361523787
21063602,1614922670
21063602,660529420
781124163,1204287343
781124163,268170539
1694824497,1715317818
1694824497,3842323818
122459534,122459538
122459534,1865522771
1616808485,291676550
1616808485,911820363
1850648077,1850649429
206191520,306267185
323572993,323573508
258373658,122620252
258373658,33088881
1614654927,7147613507
306309221,23964236
36747161,11931818
606441213,1204008737
1844570359,1844570361
1844570359,1893482910
395006307,28311298
3039743069,3039743070
3039743069,1922654058
663563970,663563917
338934646,338933805
338934646,912112429
1599260291,1846225958
1599260291,360957393
1846216474,360869473
295527398,295527401
295527398,663544830
268901047,268900598
5768963604,306312170
5768963604,306308095
1714332100,1714332086
1691611698,122545495
32599461,123294827
32599461,32599467
305273040,1621322117
305273040,842905713
3573352833,111655350
404838907,3847465062
404838907,4050067078
1557351173,1557351174
1557351173,64012318
298191730,298197381
298191730,298197420
2489774796,1614656815
2489774796,1614656382
122525431,122525435
122525431,122530341
298587659,1621320858
298587659,583031852
1784830607,934126848
653731,277327279
653731,277327337
63863680,305318692
63863680,1371537407
1621321350,1621321347
1895708206,1844570359
326788916,339058424
326788916,258427951
3542584432,3542584441
667922,1102601819
667922,323947611
3857672144,303189828
3857672144,6901295862
317641710,317641736
317641710,317642261
806494647,2889872794
806494647,288983251
1154262514,2356830584
1154262514,1953034774
6665299323,95306731
1717090157,1717089900
1717090157,1282385410
289196916,289199012
289196916,289196920
858012928,268900445
3958823748,3958819697
362704179,293827863
689574850,361523381
1842004390,1376737825
271331894,1338453103
271331894,361485474
1897933883,123717367
405083751,1834919537
405083751,1833922516
1102604203,310938588
1102604203,490736663
277327337,277328174
122390599,1728581318
122390599,122390597
122536335,123503737
298044479,298044197
298149124,298149377
1379585707,5226119129
1379585707,1834916795
4028848700,303185167
122379605,188888821
1832493207,1832493118
1832493207,4078148525
282786410,282786969
282786410,1376691457
2235787044,1878559355
95312266,95306874
95312266,4821453811
611921275,330723078
611921275,26497255
1390092149,7037295906
1390092149,414507294
6979474541,1723480122
807592312,2358067008
807592312,269459338
576891679,1621321350
20955698,295525662
384382509,384342266
384382509,384400573
178490324,181077185
1892233592,1694151375
1892233592,1694151257
338935762,79571362
1156302379,122386455
1156302379,1156302573
358208250,358206351
25522166,257402421
258017972,361132773
258017972,1316700693
1850658450,25679100
305532687,269577324
305710083,305710275
305710083,305706226
303121422,1480050391
303121422,303124225
122583406,682994566
15711955,364059953
15711955,1382111244
38426677,1834718127
38426677,4040825132
1621321400,364862179
1621321400,738178790
268902785,268902300
910997614,21420499
450394715,122921666
20189446,911820291
409340601,409340590
409340601,32581233
122411718,122411709
1621320472,268902455
295417145,295417491
122433766,299630814
122433766,122433709
1969137099,1969137119
317625935,317626554
317625935,317623413
1719553792,1719854998
1719553792,1719553800
59832572,59834087
59832572,1733962055
258427903,33088879
364259673,291676492
364259673,6872663603
1376691474,1842282618
1846240563,1599261620
562648904,417994889
562648904,122467413
304903936,304903949
122487001,1691611737
122487001,6970769356
122520351,362704179
806547172,2351053517
806547172,268648983
1894451053,1894451027
1894451053,1894451045
540998208,21063610
122465734,364042453
122465734,5219523909
1711614810,1711593986
74612385,253107442
74612385,29414040
384342938,384451875
1613371655,1614922808
1613371655,72744345
4036562992,324003288
4036562992,324003405
552580737,122494737
1154209727,392505703
4029000441,4028958685
4029000441,1837162472
358477997,546642406
408616057,18153986
257438892,779669534
257438892,122616927
4059553674,317765488
4059553674,317765484
74821652,1964062472
74821652,122394269
3738342132,4037270444
5345018536,21098484
1111520948,964925959
1111520948,414507762
359154206,359154969
359154206,1710237344
1887826288,1833977255
1887826288,1892794590
1834885351,360866450
1837166728,34670899
1837166728,1837166736
310936701,668137
310936701,122394825
1615052982,317643104
33717752,29416313
317678441,317678446
6878730401,364862179
1316700787,4083677004
1316700787,1316700695
61940791,194748311
7122923083,1842282850
268541685,268541784
268541685,268541733
4050067075,5377605897
4050067075,4050067038
122537912,317671786
122537912,317671595
122385661,122494664
122385661,122385616
122422043,122445333
122422043,5219459920
807656187,317623413
807656187,317626619
1846225958,1846221723
1613525144,660937754
1613371627,660937764
769420766,1723480308
3830386152,5647031860
769415707,1955318090
10683747,1594973505
10683747,1380793137
1738712290,1738712292
1932462216,1932462206
1932462216,317697329
313107424,313107756
313107424,5172401648
330371172,330371214
330371172,4084030514
2351790418,122546370
663544798,289193353
663544798,289196916
1846216462,1846221719
1846216462,1846216474
323959400,667900
323959400,323957603
1687158745,36550478
1687158745,268162437
632117066,29429912
560917503,411660200
122584264,414551316
122584264,1351873940
367127232,367127172
1955318088,1712608414
283018965,2490316054
283018965,739132754
33088872,1834913581
122527098,1879809461
2316599185,4026368746
2316599185,2316599192
25679072,1377310255
363406765,807656187
363406765,26650115
1955318198,67771586
317671786,282785999
417984670,417984669
417984670,563316495
253119653,253119660
25843214,355765824
318024364,318024348
318024364,318269031
2482637212,2482637211
122383058,401422234
14995402,911820202
14995402,291676550
444612418,25679032
1884813436,298583385
1846216472,1846216435
123126443,340151122
269635100,1613487058
2480572038,21531275
2480572038,912022177
667299342,384369177
667299342,26197047
300089309,122479386
300089309,1717023964
122496867,122492399
122496867,123668581
23963953,122517615
11931818,3123939257
11931818,853061423
304821560,1776240813
268538749,268538668
122499416,361463277
250245036,540995366
663544750,289255804
1804672223,269577055
1832672826,361523258
383846660,383855152
383846660,383849340
271054141,317639773
268882187,268882189
364042935,272139316
1948586457,122512168
1948586457,122428212
384342267,384342248
384413646,668182
295202035,90577276
529118631,1623239868
529118631,1623239887
789103479,789103535
322075318,268162304
38407085,20189449
6957055112,417984669
1350957210,122464049
298178199,21063568
95687428,95271449
1895732604,384413646
268162313,322652780
7099582585,32277653
7099582585,7099582588
253804712,253804716
7028832372,7028832370
1282385413,1717039124
122613587,122613575
122562987,330371172
122562987,1832753901
308701321,272812784
865899971,338393117
1718691069,122388044
1718691069,611834401
1623239913,1623239920
313102331,313103020
4548649898,1376840024
1842282999,122512189
95306874,95355463
369703081,368260241
253879578,122477603
323948148,1109831795
592617106,33088872
253011611,122456714
253011611,25678982
286375340,269596436
95307318,95307323
358474883,35519575
358474883,358473181
858012911,1733932593
858012911,858012901
277328225,277328232
367133516,1691573922
367133516,367133577
1717039124,1719553923
1717039124,270016583
317640401,1530583597
317640401,317640724
64222910,304697892
64222910,1499435140
318206210,318206186
318206210,318205624
417975677,417972842
303169246,122493382
303169246,303169245
25266722,1621321091
306268371,306268777
306268371,306268304
1691679501,122472420
1714332077,1714332079
1721401337,7078500008
414550166,4242569129
414550166,414550167
